;Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU;Valor m2;Agregado
12763;Conjunto Comercial/Sala;Centro;0;0;0;67;700.0;1075.0;244.0;10.45;Apartamento
12764;Apartamento;Barra da Tijuca;2;1;1;72;2200.0;1390.0;120.0;30.56;Apartamento
12765;Apartamento;Engenho Novo;2;1;0;66;1200.0;610.0;35.0;18.18;Apartamento
12766;Apartamento;Recreio dos Bandeirantes;2;1;1;70;1500.0;939.0;187.0;21.43;Apartamento
12767;Loja Shopping/ Ct Comercial;Recreio dos Bandeirantes;0;0;0;50;700.0;1427.0;327.0;14.0;Apartamento
12768;Apartamento;Ipanema;3;1;1;145;9000.0;1100.0;3900.0;62.07;Apartamento
12769;Apartamento;Recreio dos Bandeirantes;2;1;1;67;1600.0;750.0;112.0;23.88;Apartamento
12770;Apartamento;Ipanema;2;0;2;80;16000.0;2000.0;3500.0;200.0;Apartamento
12771;Apartamento;Recreio dos Bandeirantes;4;3;1;203;3000.0;871.0;0.0;14.78;Apartamento
12772;Apartamento;Recreio dos Bandeirantes;3;2;1;80;1700.0;800.0;115.0;21.25;Apartamento
12773;Apartamento;Tijuca;4;3;2;180;5000.0;1900.0;514.0;27.78;Apartamento
12774;Casa;Vila Isabel;2;0;0;45;1400.0;80.0;0.0;31.11;Casa
12775;Conjunto Comercial/Sala;Botafogo;0;3;0;241;16000.0;9383.0;0.0;66.39;Apartamento
12776;Loja/Salão;Campo Grande;0;0;0;13;1500.0;350.0;17.0;115.38;Apartamento
12777;Apartamento;Vila Kosmos;2;1;0;82;1650.0;218.0;0.0;20.12;Apartamento
12778;Apartamento;Leblon;4;2;2;160;7200.0;1800.0;733.0;45.0;Apartamento
12779;Apartamento;Cascadura;2;1;1;60;1300.0;590.0;40.0;21.67;Apartamento
12780;Apartamento;Ipanema;3;1;2;120;5300.0;900.0;100.0;44.17;Apartamento
12781;Apartamento;Ipanema;3;1;1;160;7800.0;1330.0;493.0;48.75;Apartamento
12782;Conjunto Comercial/Sala;Centro;0;0;0;193;10000.0;1250.0;0.0;51.81;Apartamento
12783;Conjunto Comercial/Sala;Botafogo;0;3;0;100;9000.0;2870.0;0.0;90.0;Apartamento
12784;Apartamento;Freguesia (Jacarepaguá);2;1;1;65;1200.0;550.0;100.0;18.46;Apartamento
12785;Apartamento;Santa Teresa;2;0;1;65;2500.0;850.0;130.0;38.46;Apartamento
12786;Apartamento;Botafogo;2;1;1;103;5700.0;1400.0;176.0;55.34;Apartamento
12787;Apartamento;Laranjeiras;4;1;1;173;5000.0;1500.0;328.0;28.9;Apartamento
12788;Loja/Salão;Centro;0;0;0;430;50000.0;0.0;3765.0;116.28;Apartamento
12789;Apartamento;Leblon;3;2;1;140;5000.0;1750.0;490.0;35.71;Apartamento
12790;Apartamento;Grajaú;1;0;0;68;1700.0;150.0;25.0;25.0;Apartamento
12791;Apartamento;Barra da Tijuca;2;1;1;74;2300.0;1350.0;0.0;31.08;Apartamento
12792;Apartamento;Lagoa;4;2;1;150;6000.0;1200.0;350.0;40.0;Apartamento
12793;Apartamento;Rio Comprido;3;0;0;86;1800.0;530.0;76.0;20.93;Apartamento
12794;Apartamento;Ipanema;3;1;1;114;4500.0;800.0;247.0;39.47;Apartamento
12795;Prédio Inteiro;Botafogo;0;20;0;3100;300000.0;0.0;0.0;96.77;Apartamento
12796;Apartamento;Grajaú;3;0;0;80;1600.0;600.0;240.0;20.0;Apartamento
12797;Casa de Condomínio;Barra da Tijuca;5;4;4;400;7000.0;811.0;0.0;17.5;Casa
12798;Apartamento;Ipanema;3;2;2;190;23000.0;2800.0;860.0;121.05;Apartamento
12799;Conjunto Comercial/Sala;Gamboa;0;0;0;2188;140760.0;31999.0;4028.0;64.33;Apartamento
12800;Conjunto Comercial/Sala;Centro;0;1;0;32;1000.0;1100.0;119.0;31.25;Apartamento
12801;Loja/Salão;Centro;0;0;0;7;2500.0;275.0;0.0;357.14;Apartamento
12802;Apartamento;Copacabana;2;0;0;85;3000.0;988.0;106.0;35.29;Apartamento
12803;Quitinete;Copacabana;1;0;1;40;4000.0;400.0;0.0;100.0;Apartamento
12804;Apartamento;Copacabana;4;4;2;150;9800.0;2755.0;746.0;65.33;Apartamento
12805;Apartamento;Jardim Botânico;2;1;1;80;3800.0;900.0;140.0;47.5;Apartamento
12806;Apartamento;Tijuca;2;0;0;74;1200.0;797.0;0.0;16.22;Apartamento
12807;Apartamento;Engenho de Dentro;2;1;0;46;800.0;503.0;135.0;17.39;Apartamento
12808;Casa de Condomínio;São Conrado;4;4;4;640;28000.0;2400.0;1300.0;43.75;Casa
12809;Apartamento;Recreio dos Bandeirantes;3;2;1;79;2400.0;944.0;155.0;30.38;Apartamento
12810;Apartamento;Freguesia (Jacarepaguá);2;1;0;55;800.0;307.0;14.0;14.55;Apartamento
12811;Apartamento;Copacabana;3;0;0;79;4000.0;1253.0;0.0;50.63;Apartamento
12812;Conjunto Comercial/Sala;Centro;0;0;0;293;14656.0;6155.0;917.0;50.02;Apartamento
12813;Apartamento;Ipanema;2;1;0;70;4000.0;614.0;150.0;57.14;Apartamento
12814;Casa de Vila;Paquetá;1;0;0;50;1100.0;0.0;7.0;22.0;Casa
12815;Apartamento;Flamengo;2;0;0;97;2800.0;770.0;167.0;28.87;Apartamento
12816;Quitinete;Centro;1;0;0;25;780.0;350.0;20.0;31.2;Apartamento
12817;Loja/Salão;Botafogo;0;0;0;95;11900.0;0.0;625.0;125.26;Apartamento
12818;Apartamento;Botafogo;3;1;1;95;4200.0;1110.0;0.0;44.21;Apartamento
12819;Apartamento;Recreio dos Bandeirantes;3;2;1;100;2500.0;980.0;190.0;25.0;Apartamento
12820;Conjunto Comercial/Sala;Centro;0;0;0;30;1800.0;600.0;75.0;60.0;Apartamento
12821;Conjunto Comercial/Sala;São Conrado;0;1;0;33;1800.0;726.0;238.0;54.55;Apartamento
12822;Apartamento;Flamengo;4;1;1;160;4900.0;2808.0;0.0;30.62;Apartamento
12823;Conjunto Comercial/Sala;Botafogo;0;7;0;350;30000.0;5600.0;0.0;85.71;Apartamento
12824;Apartamento;Campo Grande;2;1;1;58;600.0;300.0;0.0;10.34;Apartamento
12825;Conjunto Comercial/Sala;Centro;0;0;0;114;1800.0;1900.0;295.0;15.79;Apartamento
12826;Galpão/Depósito/Armazém;Bonsucesso;0;0;0;2240;11000.0;0.0;2200.0;4.91;Apartamento
12827;Apartamento;Engenho Novo;2;2;0;59;1100.0;273.0;0.0;18.64;Apartamento
12828;Apartamento;Freguesia (Jacarepaguá);3;2;2;94;2500.0;610.0;0.0;26.6;Apartamento
12829;Apartamento;Barra da Tijuca;4;3;4;333;14000.0;4500.0;1313.0;42.04;Apartamento
12830;Casa Comercial;Méier;0;0;0;144;5000.0;0.0;890.0;34.72;Apartamento
12831;Apartamento;Botafogo;3;2;1;130;4500.0;1478.0;0.0;34.62;Apartamento
12832;Apartamento;Ipanema;3;1;1;104;8500.0;1169.0;3131.0;81.73;Apartamento
12833;Apartamento;Copacabana;4;1;1;560;18000.0;3200.0;560.0;32.14;Apartamento
12834;Apartamento;Tijuca;2;0;0;66;1900.0;500.0;82.0;28.79;Apartamento
12835;Apartamento;Recreio dos Bandeirantes;2;1;2;90;1600.0;1350.0;200.0;17.78;Apartamento
12836;Galpão/Depósito/Armazém;Higienópolis;0;0;0;542;6000.0;0.0;717.0;11.07;Apartamento
12837;Galpão/Depósito/Armazém;Penha Circular;0;90;0;9080;22000.0;0.0;17018.0;2.42;Apartamento
12838;Galpão/Depósito/Armazém;Bonsucesso;0;0;0;3300;30000.0;0.0;0.0;9.09;Apartamento
12839;Loja/Salão;Centro;0;0;0;370;11000.0;0.0;86.0;29.73;Apartamento
12840;Apartamento;Lagoa;2;2;1;140;5000.0;2500.0;0.0;35.71;Apartamento
12841;Conjunto Comercial/Sala;Botafogo;0;8;0;605;69500.0;16371.0;4906.0;114.88;Apartamento
12842;Loja/Salão;Tijuca;0;0;0;64;3000.0;4000.0;1900.0;46.88;Apartamento
12843;Apartamento;Tijuca;2;0;0;70;2000.0;700.0;80.0;28.57;Apartamento
12844;Apartamento;Barra da Tijuca;2;2;2;120;3800.0;2800.0;0.0;31.67;Apartamento
12845;Apartamento;Campinho;2;1;0;45;850.0;250.0;0.0;18.89;Apartamento
12846;Apartamento;Jardim Botânico;2;2;1;75;2900.0;1423.0;194.0;38.67;Apartamento
12847;Apartamento;Ipanema;2;1;0;78;3600.0;644.0;128.0;46.15;Apartamento
12848;Prédio Inteiro;Botafogo;0;0;0;778;70000.0;0.0;0.0;89.97;Apartamento
12849;Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;24;700.0;401.0;27.0;29.17;Apartamento
12850;Quitinete;Copacabana;1;0;0;28;1700.0;460.0;55.0;60.71;Apartamento
12851;Apartamento;Cachambi;2;1;0;65;1000.0;800.0;15.0;15.38;Apartamento
12852;Conjunto Comercial/Sala;Barra da Tijuca;0;0;0;30;1600.0;690.0;0.0;53.33;Apartamento
12853;Apartamento;Ipanema;3;1;1;145;8500.0;1600.0;0.0;58.62;Apartamento
12854;Conjunto Comercial/Sala;Leblon;0;1;0;160;16000.0;2250.0;900.0;100.0;Apartamento
12855;Conjunto Comercial/Sala;Centro;0;0;0;104;4500.0;950.0;450.0;43.27;Apartamento
12856;Apartamento;Leblon;1;1;0;60;3600.0;728.0;0.0;60.0;Apartamento
12857;Prédio Inteiro;Maracanã;0;1;0;520;12000.0;0.0;0.0;23.08;Apartamento
12858;Apartamento;Freguesia (Jacarepaguá);2;1;0;56;970.0;506.0;13.0;17.32;Apartamento
12859;Conjunto Comercial/Sala;Centro;0;5;0;325;27625.0;6825.0;2275.0;85.0;Apartamento
12860;Apartamento;Ipanema;3;1;2;110;5300.0;1060.0;300.0;48.18;Apartamento
12861;Apartamento;Vila Isabel;1;0;0;42;1250.0;385.0;25.0;29.76;Apartamento
12862;Loja/Salão;Centro;0;0;0;112;3200.0;0.0;0.0;28.57;Apartamento
12863;Apartamento;Praça da Bandeira;1;0;0;22;800.0;130.0;25.0;36.36;Apartamento
12864;Loja/Salão;Copacabana;0;0;0;54;2500.0;1200.0;399.0;46.3;Apartamento
12865;Conjunto Comercial/Sala;Botafogo;0;1;0;30;1700.0;500.0;189.0;56.67;Apartamento
12866;Loja/Salão;Bangu;0;0;0;140;7000.0;0.0;0.0;50.0;Apartamento
12867;Apartamento;Bonsucesso;2;0;0;60;1100.0;270.0;0.0;18.33;Apartamento
12868;Apartamento;Tijuca;2;1;1;73;1800.0;902.0;0.0;24.66;Apartamento
12869;Loja/Salão;Pechincha;0;0;0;40;2500.0;900.0;0.0;62.5;Apartamento
12870;Apartamento;Ipanema;3;1;1;130;9800.0;2280.0;0.0;75.38;Apartamento
12871;Apartamento;Barra da Tijuca;3;2;1;120;3500.0;1577.0;3025.0;29.17;Apartamento
12872;Apartamento;Urca;3;1;1;130;4800.0;2100.0;3000.0;36.92;Apartamento
12873;Conjunto Comercial/Sala;Jacarepaguá;0;1;0;22;650.0;471.0;87.0;29.55;Apartamento
12874;Apartamento;Vila Isabel;2;1;0;58;1300.0;590.0;20.0;22.41;Apartamento
12875;Loja/Salão;Barra da Tijuca;0;2;0;222;40000.0;2856.0;2606.0;180.18;Apartamento
12876;Conjunto Comercial/Sala;Recreio dos Bandeirantes;0;1;0;22;1200.0;485.0;106.0;54.55;Apartamento
12877;Casa;Campo Grande;2;3;0;80;1300.0;0.0;0.0;16.25;Casa
12878;Loja/Salão;Centro;0;0;0;448;25000.0;0.0;29562.0;55.8;Apartamento
12879;Conjunto Comercial/Sala;Centro;0;0;0;400;32000.0;6000.0;2000.0;80.0;Apartamento
12880;Apartamento;Ipanema;3;1;1;140;7500.0;2900.0;0.0;53.57;Apartamento
12881;Apartamento;Leblon;2;1;1;70;6000.0;1200.0;180.0;85.71;Apartamento
12882;Apartamento;Freguesia (Jacarepaguá);4;1;2;112;2400.0;648.0;0.0;21.43;Apartamento
12883;Casa Comercial;Rocha;0;0;0;180;4000.0;0.0;220.0;22.22;Apartamento
12884;Apartamento;Tijuca;4;1;1;140;2700.0;1227.0;287.0;19.29;Apartamento
12885;Apartamento;Gávea;2;1;1;90;4600.0;900.0;0.0;51.11;Apartamento
12886;Apartamento;Lagoa;3;2;2;117;6600.0;1712.0;0.0;56.41;Apartamento
12887;Conjunto Comercial/Sala;Recreio dos Bandeirantes;0;1;0;31;1500.0;250.0;0.0;48.39;Apartamento
12888;Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;27;1000.0;950.0;0.0;37.04;Apartamento
12889;Apartamento;Ipanema;2;2;2;75;5500.0;1900.0;253.0;73.33;Apartamento
12890;Apartamento;Leblon;3;2;1;203;10000.0;3237.0;592.0;49.26;Apartamento
12891;Conjunto Comercial/Sala;Ipanema;0;0;0;70;5000.0;1500.0;700.0;71.43;Apartamento
12892;Casa de Condomínio;Barra da Tijuca;5;4;5;900;21000.0;1300.0;1600.0;23.33;Casa
12893;Apartamento;Ipanema;3;1;1;115;6500.0;1700.0;230.0;56.52;Apartamento
12894;Apartamento;Recreio dos Bandeirantes;3;2;1;104;2200.0;740.0;258.0;21.15;Apartamento
12895;Conjunto Comercial/Sala;Barra da Tijuca;0;10;0;400;16000.0;8200.0;525.0;40.0;Apartamento
12896;Loja/Salão;Ribeira;0;0;0;60;2000.0;0.0;135.0;33.33;Apartamento
12897;Apartamento;Ipanema;1;0;0;37;2500.0;550.0;134.0;67.57;Apartamento
12898;Apartamento;Ipanema;3;1;1;300;7500.0;2750.0;0.0;25.0;Apartamento
12899;Apartamento;Botafogo;1;0;0;24;1000.0;500.0;30.0;41.67;Apartamento
12900;Apartamento;Copacabana;5;1;0;200;6000.0;1690.0;302.0;30.0;Apartamento
12901;Apartamento;Méier;2;1;1;85;1850.0;480.0;35.0;21.76;Apartamento
12902;Apartamento;Leblon;4;3;2;145;13000.0;2500.0;702.0;89.66;Apartamento
12903;Galpão/Depósito/Armazém;Campo Grande;0;0;0;42000;49000.0;0.0;0.0;1.17;Apartamento
12904;Conjunto Comercial/Sala;Centro;0;0;0;41;800.0;516.0;200.0;19.51;Apartamento
12905;Apartamento;Flamengo;4;1;1;290;12500.0;1800.0;700.0;43.1;Apartamento
12906;Apartamento;Recreio dos Bandeirantes;3;3;2;200;3500.0;630.0;620.0;17.5;Apartamento
12907;Apartamento;Ipanema;1;0;0;27;1700.0;395.0;24.0;62.96;Apartamento
12908;Apartamento;Recreio dos Bandeirantes;3;2;3;108;2500.0;1100.0;0.0;23.15;Apartamento
12909;Flat;Copacabana;1;1;0;43;1887.0;2117.0;495.0;43.88;Apartamento
12910;Apartamento;Barra da Tijuca;3;2;1;72;3200.0;1200.0;110.0;44.44;Apartamento
12911;Loja/Salão;Centro;0;0;0;1600;250000.0;0.0;0.0;156.25;Apartamento
12912;Apartamento;Barra da Tijuca;4;4;3;500;20000.0;8000.0;2000.0;40.0;Apartamento
12913;Apartamento;Botafogo;3;1;1;130;3000.0;1100.0;190.0;23.08;Apartamento
12914;Apartamento;Copacabana;2;0;0;70;2500.0;1176.0;0.0;35.71;Apartamento
12915;Apartamento;Copacabana;2;0;0;75;2200.0;560.0;1000.0;29.33;Apartamento
12916;Apartamento;Ipanema;4;2;1;240;23500.0;4000.0;1000.0;97.92;Apartamento
12917;Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;36;1200.0;845.0;223.0;33.33;Apartamento
12918;Conjunto Comercial/Sala;Centro;0;0;0;75;2700.0;1417.0;0.0;36.0;Apartamento
12919;Apartamento;Ipanema;5;4;1;281;12000.0;3508.0;1035.0;42.7;Apartamento
12920;Casa de Condomínio;Barra da Tijuca;5;5;2;400;12500.0;1907.0;0.0;31.25;Casa
12921;Conjunto Comercial/Sala;Barra da Tijuca;0;0;0;18;790.0;323.0;180.0;43.89;Apartamento
12922;Casa;Jardim Botânico;3;0;0;115;4500.0;0.0;229.0;39.13;Casa
12923;Conjunto Comercial/Sala;Recreio dos Bandeirantes;0;1;0;28;1000.0;0.0;0.0;35.71;Apartamento
12924;Apartamento;Barra da Tijuca;4;4;4;435;25000.0;6960.0;1700.0;57.47;Apartamento
12925;Apartamento;Tijuca;2;1;0;61;1400.0;471.0;50.0;22.95;Apartamento
12926;Apartamento;São Conrado;1;2;1;60;1800.0;1170.0;60.0;30.0;Apartamento
12927;Apartamento;Flamengo;4;2;2;500;23000.0;3000.0;1504.0;46.0;Apartamento
12928;Apartamento;Tijuca;3;1;1;68;2400.0;1015.0;1152.0;35.29;Apartamento
12929;Apartamento;Leblon;3;1;0;90;3700.0;980.0;320.0;41.11;Apartamento
12930;Apartamento;Barra da Tijuca;3;2;1;120;4800.0;2550.0;650.0;40.0;Apartamento
12931;Apartamento;Recreio dos Bandeirantes;2;2;1;109;2600.0;712.0;2464.0;23.85;Apartamento
12932;Quitinete;Catete;1;0;0;24;1300.0;489.0;0.0;54.17;Apartamento
12933;Terreno Padrão;Barra da Tijuca;0;0;0;678;20000.0;0.0;1406.0;29.5;Apartamento
12934;Apartamento;Barra da Tijuca;2;1;1;70;1600.0;960.0;0.0;22.86;Apartamento
12935;Casa de Condomínio;Joá;4;3;2;300;10000.0;1630.0;650.0;33.33;Casa
12936;Conjunto Comercial/Sala;Ipanema;0;1;0;31;2200.0;742.0;165.0;70.97;Apartamento
12937;Apartamento;Barra da Tijuca;3;2;1;107;3800.0;1668.0;346.0;35.51;Apartamento
12938;Galpão/Depósito/Armazém;Icaraí;0;0;0;20000;80000.0;0.0;0.0;4.0;Apartamento
12939;Conjunto Comercial/Sala;Barra da Tijuca;0;6;0;292;23000.0;7027.0;0.0;78.77;Apartamento
12940;Apartamento;Barra da Tijuca;4;2;1;160;5500.0;1600.0;600.0;34.38;Apartamento
12941;Apartamento;Vila Isabel;2;2;1;70;1300.0;650.0;21.0;18.57;Apartamento
12942;Casa;Senador Vasconcelos;1;0;0;50;500.0;0.0;0.0;10.0;Casa
12943;Conjunto Comercial/Sala;Del Castilho;0;1;0;29;1100.0;745.0;104.0;37.93;Apartamento
12944;Conjunto Comercial/Sala;Centro;0;0;0;148;4800.0;1480.0;640.0;32.43;Apartamento
12945;Apartamento;Copacabana;1;0;0;35;1600.0;403.0;24.0;45.71;Apartamento
12946;Casa de Condomínio;Barra da Tijuca;4;0;4;320;7000.0;500.0;1200.0;21.88;Casa
12947;Box/Garagem;Centro;0;0;0;315;100000.0;0.0;1090.0;317.46;Apartamento
12948;Apartamento;Botafogo;3;0;1;91;2300.0;305.0;166.0;25.27;Apartamento
12949;Apartamento;Recreio dos Bandeirantes;3;2;2;149;2500.0;1300.0;1595.0;16.78;Apartamento
12950;Apartamento;Barra da Tijuca;3;1;1;110;2700.0;1700.0;280.0;24.55;Apartamento
12951;Apartamento;Flamengo;2;1;1;80;2600.0;1100.0;0.0;32.5;Apartamento
12952;Loja/Salão;Recreio dos Bandeirantes;0;1;0;21;1400.0;1200.0;129.0;66.67;Apartamento
12953;Casa de Condomínio;Itanhangá;8;4;5;965;20000.0;2200.0;1600.0;20.73;Casa
12954;Casa de Condomínio;Recreio dos Bandeirantes;3;2;3;220;5000.0;1500.0;3800.0;22.73;Casa
12955;Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;36;3500.0;800.0;170.0;97.22;Apartamento
12956;Loja/Salão;Lins de Vasconcelos;0;0;0;45;1000.0;0.0;0.0;22.22;Apartamento
12957;Apartamento;Barra da Tijuca;3;2;1;201;7200.0;3200.0;6840.0;35.82;Apartamento
12958;Apartamento;São Conrado;3;3;2;250;11000.0;3000.0;2252.0;44.0;Apartamento
12959;Apartamento;Copacabana;2;0;0;120;3900.0;500.0;100.0;32.5;Apartamento
12960;Prédio Inteiro;Botafogo;0;30;0;3100;300000.0;0.0;17283.0;96.77;Apartamento
12961;Apartamento;Botafogo;1;0;0;70;1550.0;320.0;90.0;22.14;Apartamento
12962;Apartamento;Botafogo;3;0;1;107;3500.0;1240.0;305.0;32.71;Apartamento
12963;Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;27;1300.0;436.0;0.0;48.15;Apartamento
12964;Conjunto Comercial/Sala;Leblon;0;0;0;150;35000.0;6743.0;0.0;233.33;Apartamento
12965;Loja Shopping/ Ct Comercial;Barra da Tijuca;0;0;0;23;1500.0;1280.0;302.0;65.22;Apartamento
12966;Galpão/Depósito/Armazém;Barra da Tijuca;0;40;0;3400;90000.0;0.0;3700.0;26.47;Apartamento
12967;Apartamento;Leblon;4;1;1;150;9500.0;2100.0;400.0;63.33;Apartamento
12968;Apartamento;Humaitá;2;0;0;70;2100.0;620.0;100.0;30.0;Apartamento
12969;Casa;Centro;2;0;1;180;4200.0;0.0;0.0;23.33;Casa
12970;Casa de Condomínio;Barra da Tijuca;4;2;4;266;9000.0;1500.0;0.0;33.83;Casa
12971;Loja Shopping/ Ct Comercial;Barra da Tijuca;0;1;0;72;3000.0;497.0;801.0;41.67;Apartamento
12972;Apartamento;Tijuca;2;1;1;80;3000.0;750.0;139.0;37.5;Apartamento
12973;Apartamento;Botafogo;2;1;1;76;2950.0;945.0;156.0;38.82;Apartamento
12974;Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;35;1000.0;562.0;256.0;28.57;Apartamento
12975;Loja Shopping/ Ct Comercial;Gávea;0;0;0;50;7300.0;1645.0;790.0;146.0;Apartamento
12976;Apartamento;Barra da Tijuca;3;1;1;90;2450.0;1466.0;166.0;27.22;Apartamento
12977;Conjunto Comercial/Sala;Ipanema;0;1;0;30;6000.0;1534.0;334.0;200.0;Apartamento
12978;Apartamento;Penha;2;1;0;60;800.0;280.0;0.0;13.33;Apartamento
12979;Conjunto Comercial/Sala;Freguesia (Jacarepaguá);0;2;0;54;1200.0;1130.0;105.0;22.22;Apartamento
12980;Apartamento;Barra da Tijuca;3;2;1;74;2500.0;622.0;64.0;33.78;Apartamento
12981;Casa de Condomínio;Barra da Tijuca;4;8;4;423;8000.0;1000.0;1200.0;18.91;Casa
12982;Apartamento;Laranjeiras;4;1;2;280;7000.0;1870.0;557.0;25.0;Apartamento
12983;Apartamento;Recreio dos Bandeirantes;3;1;1;83;1750.0;463.0;0.0;21.08;Apartamento
12984;Apartamento;São Conrado;2;1;1;80;2900.0;660.0;0.0;36.25;Apartamento
12985;Apartamento;Cachambi;3;3;2;186;2500.0;1000.0;260.0;13.44;Apartamento
12986;Conjunto Comercial/Sala;Tijuca;0;1;0;58;1300.0;940.0;180.0;22.41;Apartamento
12987;Apartamento;Vila Isabel;2;1;0;120;2200.0;390.0;200.0;18.33;Apartamento
12988;Conjunto Comercial/Sala;Barra da Tijuca;0;56;0;2250;169000.0;0.0;0.0;75.11;Apartamento
12989;Apartamento;Recreio dos Bandeirantes;4;3;2;200;4500.0;700.0;834.0;22.5;Apartamento
12990;Apartamento;Botafogo;3;1;1;108;5950.0;1446.0;289.0;55.09;Apartamento
12991;Apartamento;Leblon;3;3;1;150;13000.0;2950.0;731.0;86.67;Apartamento
12992;Quitinete;Centro;1;0;0;30;900.0;435.0;80.0;30.0;Apartamento
12993;Apartamento;Leblon;2;2;1;94;7500.0;1800.0;320.0;79.79;Apartamento
12994;Conjunto Comercial/Sala;Centro;0;0;0;80;1200.0;2298.0;221.0;15.0;Apartamento
12995;Apartamento;Leme;4;2;2;350;6500.0;2600.0;600.0;18.57;Apartamento
12996;Apartamento;Freguesia (Jacarepaguá);2;2;1;92;2500.0;733.0;135.0;27.17;Apartamento
12997;Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;27;800.0;759.0;124.0;29.63;Apartamento
12998;Loja/Salão;Barra da Tijuca;0;1;0;57;1500.0;1300.0;430.0;26.32;Apartamento
12999;Apartamento;Freguesia (Jacarepaguá);2;1;1;74;1900.0;695.0;100.0;25.68;Apartamento
13000;Apartamento;Leblon;2;1;1;96;4950.0;1530.0;316.0;51.56;Apartamento
13001;Flat;Leblon;2;1;2;85;7500.0;977.0;281.0;88.24;Apartamento
13002;Apartamento;Tijuca;2;1;1;78;2300.0;560.0;82.0;29.49;Apartamento
13003;Apartamento;Copacabana;4;1;3;240;18000.0;1700.0;4080.0;75.0;Apartamento
13004;Apartamento;Barra da Tijuca;4;3;3;173;5500.0;2400.0;4000.0;31.79;Apartamento
13005;Casa de Condomínio;Recreio dos Bandeirantes;4;3;2;245;4500.0;1135.0;398.0;18.37;Casa
13006;Conjunto Comercial/Sala;Centro;0;0;0;29;700.0;600.0;90.0;24.14;Apartamento
13007;Apartamento;Copacabana;3;0;1;107;3900.0;900.0;228.0;36.45;Apartamento
13008;Apartamento;Recreio dos Bandeirantes;2;1;1;71;2300.0;600.0;0.0;32.39;Apartamento
13009;Loja Shopping/ Ct Comercial;Ipanema;0;0;0;30;2500.0;1638.0;457.0;83.33;Apartamento
13010;Conjunto Comercial/Sala;Centro;0;4;0;250;3000.0;2120.0;506.0;12.0;Apartamento
13011;Apartamento;Barra da Tijuca;1;1;1;44;1000.0;790.0;15.0;22.73;Apartamento
13012;Apartamento;Curicica;2;1;0;63;1100.0;400.0;20.0;17.46;Apartamento
13013;Apartamento;Humaitá;2;0;0;67;2600.0;628.0;101.0;38.81;Apartamento
13014;Apartamento;São Cristóvão;2;1;0;46;1350.0;373.0;0.0;29.35;Apartamento
13015;Apartamento;Leblon;3;2;1;340;10000.0;3000.0;1200.0;29.41;Apartamento
13016;Apartamento;Taquara;3;2;1;130;1000.0;700.0;138.0;7.69;Apartamento
13017;Apartamento;Barra da Tijuca;2;1;1;78;2300.0;945.0;130.0;29.49;Apartamento
13018;Apartamento;Humaitá;2;0;1;96;3400.0;895.0;163.0;35.42;Apartamento
13019;Apartamento;Maracanã;2;0;1;79;2300.0;907.0;99.0;29.11;Apartamento
13020;Apartamento;Copacabana;4;1;0;180;4300.0;1070.0;438.0;23.89;Apartamento
13021;Apartamento;Lagoa;2;2;1;98;3600.0;800.0;270.0;36.73;Apartamento
13022;Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;37;2200.0;720.0;1828.0;59.46;Apartamento
13023;Apartamento;Barra da Tijuca;2;1;2;86;2800.0;1400.0;250.0;32.56;Apartamento
13024;Apartamento;Barra da Tijuca;1;1;0;75;2200.0;1160.0;333.0;29.33;Apartamento
13025;Apartamento;Leme;2;1;1;150;6400.0;1600.0;300.0;42.67;Apartamento
13026;Apartamento;Botafogo;3;1;1;108;5950.0;1405.0;274.0;55.09;Apartamento
13027;Apartamento;Gávea;2;1;0;78;3400.0;983.0;0.0;43.59;Apartamento
13028;Apartamento;Gávea;3;1;0;113;5000.0;1550.0;0.0;44.25;Apartamento
13029;Apartamento;Barra da Tijuca;1;1;0;67;1500.0;1170.0;0.0;22.39;Apartamento
13030;Apartamento;Barra da Tijuca;4;3;4;500;7000.0;5500.0;1100.0;14.0;Apartamento
13031;Conjunto Comercial/Sala;Centro;0;0;0;32;900.0;780.0;880.0;28.12;Apartamento
13032;Loja Shopping/ Ct Comercial;Barra da Tijuca;0;1;0;80;4500.0;1988.0;489.0;56.25;Apartamento
13033;Apartamento;Jardim Botânico;4;2;1;240;11000.0;1850.0;500.0;45.83;Apartamento
13034;Apartamento;Ipanema;4;1;1;150;9500.0;2500.0;500.0;63.33;Apartamento
13035;Conjunto Comercial/Sala;Centro;0;0;0;100;4000.0;3500.0;477.0;40.0;Apartamento
13036;Apartamento;Barra da Tijuca;2;1;1;68;2300.0;790.0;166.0;33.82;Apartamento
13037;Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;35;1400.0;1235.0;3146.0;40.0;Apartamento
13038;Conjunto Comercial/Sala;Pechincha;0;0;0;20;700.0;0.0;0.0;35.0;Apartamento
13039;Conjunto Comercial/Sala;Centro;0;0;0;292;5000.0;7715.0;1891.0;17.12;Apartamento
